game.awayTeamAbbreviation,game.homeTeamAbbreviation,game.id,game.startTime,stats.defense.blk,stats.defense.blkAgainst,stats.defense.ptsAgainst,stats.defense.stl,stats.defense.tov,stats.fieldGoals.fg2PtAtt,stats.fieldGoals.fg2PtMade,stats.fieldGoals.fg2PtPct,stats.fieldGoals.fg3PtAtt,stats.fieldGoals.fg3PtMade,stats.fieldGoals.fg3PtPct,stats.fieldGoals.fgAtt,stats.fieldGoals.fgMade,stats.fieldGoals.fgPct,stats.freeThrows.ftAtt,stats.freeThrows.ftMade,stats.freeThrows.ftPct,stats.miscellaneous.ejections,stats.miscellaneous.foulFlag1,stats.miscellaneous.foulFlag1Drawn,stats.miscellaneous.foulFlag2,stats.miscellaneous.foulFlag2Drawn,stats.miscellaneous.foulPers,stats.miscellaneous.foulPersDrawn,stats.miscellaneous.foulTech,stats.miscellaneous.foulTechDrawn,stats.miscellaneous.fouls,stats.miscellaneous.foulsDrawn,stats.miscellaneous.plusMinus,stats.offense.ast,stats.offense.pts,stats.rebounds.defReb,stats.rebounds.offReb,stats.rebounds.reb,stats.standings.gamesBack,stats.standings.losses,stats.standings.winPct,stats.standings.wins,team.abbreviation,team.id
ORL,DEN,42254,2017-11-12T02:00:00.000Z,5,4,125,7,12,56,30,53.6,31,11,35.5,87,41,47.1,20,14,70.0,0,0,0,0,0,19,16,19,0,19,16,-18,24,107,30,13,43,0,1,0,0,ORL,95
ORL,GSW,42268,2017-11-14T03:30:00.000Z,3,5,110,10,11,56,27,48.2,32,10,31.2,88,37,42.0,18,16,88.9,0,0,0,0,0,18,21,18,0,18,21,-10,26,100,32,11,43,0,1,0,0,ORL,95
ORL,POR,42282,2017-11-16T03:00:00.000Z,4,2,99,6,15,50,26,52.0,29,11,37.9,79,37,46.8,9,9,100.0,0,0,0,0,0,16,10,16,0,17,10,-5,19,94,34,8,42,0,1,0,0,ORL,95
UTA,ORL,42298,2017-11-19T00:00:00.000Z,5,4,125,10,16,51,23,45.1,29,8,27.6,80,31,38.8,23,15,65.2,0,0,0,0,0,20,19,20,0,22,19,-40,13,85,36,13,49,0,1,0,0,ORL,95
IND,ORL,42310,2017-11-21T00:00:00.000Z,7,4,105,6,22,46,22,47.8,38,13,34.2,84,35,41.7,23,14,60.9,0,0,0,0,0,20,25,20,0,20,25,-8,23,97,43,16,60,0,1,0,0,ORL,95
ORL,MIN,42328,2017-11-23T01:00:00.000Z,4,3,124,4,14,54,34,63.0,37,12,32.4,91,46,50.6,22,14,63.6,0,0,0,0,0,31,17,31,0,32,17,-6,28,118,39,18,57,0,1,0,0,ORL,95
ORL,BOS,42337,2017-11-25T00:30:00.000Z,4,10,118,6,12,71,32,45.1,24,9,37.5,95,41,43.2,19,12,63.2,0,0,0,0,0,16,20,16,0,16,20,-15,21,103,37,24,63,0,1,0,0,ORL,95
ORL,PHI,42346,2017-11-26T00:00:00.000Z,5,2,130,8,9,55,27,49.1,31,12,38.7,86,39,45.4,31,21,67.7,0,0,0,0,0,17,22,17,0,17,22,-19,22,111,36,14,50,0,1,0,0,ORL,95
ORL,IND,42359,2017-11-28T00:00:00.000Z,9,8,121,4,14,51,24,47.1,41,16,39.0,92,40,43.5,16,13,81.2,0,0,0,0,0,23,18,23,0,23,18,-12,22,109,28,16,44,0,1,0,0,ORL,95
OKL,ORL,42372,2017-11-30T00:00:00.000Z,7,5,108,9,13,46,32,69.6,30,13,43.3,76,45,59.2,26,18,69.2,0,0,0,0,0,22,20,22,0,22,20,13,28,121,36,9,45,0,0,1,1,ORL,95
GSW,ORL,42388,2017-12-02T00:00:00.000Z,4,11,133,9,14,68,33,48.5,28,11,39.3,96,44,45.8,18,13,72.2,0,0,0,0,0,15,16,15,0,15,16,-21,23,112,22,19,41,0,1,0,0,ORL,95
ORL,NYK,42403,2017-12-03T20:30:00.000Z,3,4,100,8,10,54,31,57.4,28,6,21.4,82,37,45.1,29,25,86.2,0,0,0,0,0,11,24,11,0,11,24,5,19,105,37,14,51,0,0,1,1,ORL,95
ORL,CHA,42408,2017-12-05T00:00:00.000Z,5,5,104,5,20,50,26,52.0,32,10,31.2,82,36,43.9,14,12,85.7,0,0,0,0,0,30,18,30,0,33,18,-10,24,94,39,7,46,0,1,0,0,ORL,95
ATL,ORL,42423,2017-12-07T00:00:00.000Z,7,3,106,9,16,70,40,57.1,28,6,21.4,98,46,46.9,18,12,66.7,0,0,0,0,0,23,16,23,0,23,16,4,17,110,40,20,60,0,0,1,1,ORL,95
DEN,ORL,42437,2017-12-09T00:00:00.000Z,7,7,103,5,14,62,28,45.2,21,5,23.8,83,33,39.8,23,18,78.3,0,0,0,0,0,17,20,17,0,17,20,-14,18,89,33,17,50,0,1,0,0,ORL,95
ORL,ATL,42447,2017-12-10T00:30:00.000Z,2,6,117,7,12,58,32,55.2,34,13,38.2,92,45,48.9,8,7,87.5,0,0,0,0,0,24,13,24,0,24,13,-7,39,110,32,15,47,0,1,0,0,ORL,95
LAC,ORL,42474,2017-12-14T00:00:00.000Z,6,6,106,6,12,61,28,45.9,27,9,33.3,88,37,42.0,21,12,57.1,0,0,0,0,0,13,19,13,0,13,19,-11,24,95,41,13,54,0,1,0,0,ORL,95
