game.awayTeamAbbreviation,game.homeTeamAbbreviation,game.id,game.startTime,stats.defense.blk,stats.defense.blkAgainst,stats.defense.ptsAgainst,stats.defense.stl,stats.defense.tov,stats.fieldGoals.fg2PtAtt,stats.fieldGoals.fg2PtMade,stats.fieldGoals.fg2PtPct,stats.fieldGoals.fg3PtAtt,stats.fieldGoals.fg3PtMade,stats.fieldGoals.fg3PtPct,stats.fieldGoals.fgAtt,stats.fieldGoals.fgMade,stats.fieldGoals.fgPct,stats.freeThrows.ftAtt,stats.freeThrows.ftMade,stats.freeThrows.ftPct,stats.miscellaneous.ejections,stats.miscellaneous.foulFlag1,stats.miscellaneous.foulFlag1Drawn,stats.miscellaneous.foulFlag2,stats.miscellaneous.foulFlag2Drawn,stats.miscellaneous.foulPers,stats.miscellaneous.foulPersDrawn,stats.miscellaneous.foulTech,stats.miscellaneous.foulTechDrawn,stats.miscellaneous.fouls,stats.miscellaneous.foulsDrawn,stats.miscellaneous.plusMinus,stats.offense.ast,stats.offense.pts,stats.rebounds.defReb,stats.rebounds.offReb,stats.rebounds.reb,stats.standings.gamesBack,stats.standings.losses,stats.standings.winPct,stats.standings.wins,team.abbreviation,team.id
PHX,CHI,47826,2018-11-22T01:00:00.000Z,2,5,116,8,17,56,35,62.5,25,11,44.0,81,46,56.8,24,21,87.5,0,0,0,0,0,19,20,19,0,19,20,8,28,124,35,4,39,0,0,1,1,CHI,89
MIA,CHI,47842,2018-11-24T01:00:00.000Z,6,11,103,8,18,66,28,42.4,28,7,25.0,94,35,37.2,20,19,95.0,0,0,0,0,0,23,21,23,0,24,21,-7,23,96,40,12,52,0,1,0,0,CHI,89
CHI,MIN,47850,2018-11-25T01:00:00.000Z,4,5,111,7,14,47,22,46.8,33,10,30.3,80,32,40.0,31,22,71.0,0,0,0,0,0,19,23,19,0,19,23,-15,22,96,34,6,40,0,1,0,0,CHI,89
SAS,CHI,47866,2018-11-27T01:00:00.000Z,5,2,108,6,11,57,28,49.1,33,14,42.4,90,42,46.7,11,9,81.8,0,0,0,0,0,12,16,12,0,13,16,-1,23,107,39,5,44,0,1,0,0,CHI,89
CHI,MIL,47879,2018-11-29T01:00:00.000Z,3,8,116,9,11,52,29,55.8,37,11,29.7,89,40,44.9,29,22,75.9,0,0,0,0,0,23,23,23,0,26,23,-3,28,113,36,9,45,0,1,0,0,CHI,89
CHI,DET,47890,2018-12-01T00:00:00.000Z,7,5,107,5,15,65,34,52.3,21,3,14.3,86,37,43.0,14,11,78.6,0,0,0,0,0,20,17,20,1,20,17,-19,25,88,33,7,40,0,1,0,0,CHI,89
CHI,HOU,47903,2018-12-02T01:00:00.000Z,6,7,121,11,13,56,31,55.4,32,8,25.0,88,39,44.3,24,19,79.2,0,0,0,0,0,22,21,22,0,22,21,-16,15,105,34,7,41,0,1,0,0,CHI,89
CHI,IND,47919,2018-12-05T00:00:00.000Z,2,6,96,8,18,63,26,41.3,31,11,35.5,94,37,39.4,5,5,100.0,0,0,0,0,0,23,13,23,0,23,13,-6,26,90,32,12,44,0,1,0,0,CHI,89
OKL,CHI,47942,2018-12-08T01:00:00.000Z,6,6,112,15,20,57,31,54.4,25,12,48.0,82,43,52.4,23,16,69.6,0,0,0,0,0,26,22,26,0,27,22,2,25,114,34,5,39,0,0,1,1,CHI,89
BOS,CHI,47952,2018-12-09T01:00:00.000Z,2,4,133,3,15,57,25,43.9,24,6,25.0,81,31,38.3,14,9,64.3,0,0,0,0,0,17,14,17,0,17,14,-56,16,77,29,8,37,0,1,0,0,CHI,89
