game.awayTeamAbbreviation,game.homeTeamAbbreviation,game.id,game.startTime,stats.defense.blk,stats.defense.blkAgainst,stats.defense.ptsAgainst,stats.defense.stl,stats.defense.tov,stats.fieldGoals.fg2PtAtt,stats.fieldGoals.fg2PtMade,stats.fieldGoals.fg2PtPct,stats.fieldGoals.fg3PtAtt,stats.fieldGoals.fg3PtMade,stats.fieldGoals.fg3PtPct,stats.fieldGoals.fgAtt,stats.fieldGoals.fgMade,stats.fieldGoals.fgPct,stats.freeThrows.ftAtt,stats.freeThrows.ftMade,stats.freeThrows.ftPct,stats.miscellaneous.ejections,stats.miscellaneous.foulFlag1,stats.miscellaneous.foulFlag1Drawn,stats.miscellaneous.foulFlag2,stats.miscellaneous.foulFlag2Drawn,stats.miscellaneous.foulPers,stats.miscellaneous.foulPersDrawn,stats.miscellaneous.foulTech,stats.miscellaneous.foulTechDrawn,stats.miscellaneous.fouls,stats.miscellaneous.foulsDrawn,stats.miscellaneous.plusMinus,stats.offense.ast,stats.offense.pts,stats.rebounds.defReb,stats.rebounds.offReb,stats.rebounds.reb,stats.standings.gamesBack,stats.standings.losses,stats.standings.winPct,stats.standings.wins,team.abbreviation,team.id
NOP,PHI,47822,2018-11-22T00:00:00.000Z,8,7,121,8,15,68,31,45.6,30,11,36.7,98,42,42.9,33,25,75.8,0,0,0,0,0,21,26,21,0,21,26,-1,24,120,34,20,54,0,0,1,1,NOP,110
NOP,NYK,47838,2018-11-24T00:30:00.000Z,5,10,114,5,13,73,33,45.2,28,7,25.0,101,40,39.6,29,22,75.9,0,0,0,0,0,22,26,22,0,22,26,-5,26,109,35,20,55,0,1,0,0,NOP,110
NOP,WAS,47849,2018-11-25T01:00:00.000Z,3,9,124,10,16,59,32,54.2,31,11,35.5,90,43,47.8,21,17,81.0,0,0,0,0,0,21,16,21,1,23,16,-10,23,114,36,7,43,0,1,0,0,NOP,110
BOS,NOP,47867,2018-11-27T01:00:00.000Z,5,4,124,8,22,45,22,48.9,32,12,37.5,77,34,44.2,29,27,93.1,0,0,0,0,0,20,25,20,0,20,25,-17,21,107,31,9,40,0,1,0,0,NOP,110
WAS,NOP,47881,2018-11-29T01:00:00.000Z,5,2,104,10,20,59,35,59.3,36,11,30.6,95,46,48.4,28,22,78.6,0,0,0,0,0,20,22,20,0,21,22,21,24,125,47,17,64,0,0,1,1,NOP,110
NOP,MIA,47893,2018-12-01T01:00:00.000Z,8,4,106,4,16,54,29,53.7,28,6,21.4,82,35,42.7,29,25,86.2,0,0,0,0,0,22,24,22,0,23,24,-5,25,101,35,11,46,0,1,0,0,NOP,110
NOP,CHA,47907,2018-12-02T22:00:00.000Z,5,6,109,6,17,54,33,61.1,32,11,34.4,86,44,51.2,24,20,83.3,0,0,0,0,0,25,19,25,0,25,19,10,30,119,41,9,50,0,0,1,1,NOP,110
LAC,NOP,47918,2018-12-04T01:00:00.000Z,5,1,129,10,7,58,36,62.1,34,13,38.2,92,49,53.3,22,15,68.2,0,0,0,0,0,24,21,24,0,25,21,-3,32,126,25,10,35,0,1,0,0,NOP,110
DAL,NOP,47932,2018-12-06T01:00:00.000Z,6,4,106,12,11,63,34,54.0,29,17,58.6,92,51,55.4,20,13,65.0,0,0,0,0,0,15,17,15,0,16,17,26,36,132,41,5,46,0,0,1,1,NOP,110
MEM,NOP,47943,2018-12-08T01:00:00.000Z,5,6,107,5,18,55,31,56.4,29,7,24.1,84,38,45.2,24,20,83.3,0,0,0,0,0,25,0,25,0,22,0,-4,25,103,32,10,42,0,1,0,0,NOP,110
