game.awayTeamAbbreviation,game.homeTeamAbbreviation,game.id,game.startTime,stats.defense.blk,stats.defense.blkAgainst,stats.defense.ptsAgainst,stats.defense.stl,stats.defense.tov,stats.fieldGoals.fg2PtAtt,stats.fieldGoals.fg2PtMade,stats.fieldGoals.fg2PtPct,stats.fieldGoals.fg3PtAtt,stats.fieldGoals.fg3PtMade,stats.fieldGoals.fg3PtPct,stats.fieldGoals.fgAtt,stats.fieldGoals.fgMade,stats.fieldGoals.fgPct,stats.freeThrows.ftAtt,stats.freeThrows.ftMade,stats.freeThrows.ftPct,stats.miscellaneous.ejections,stats.miscellaneous.foulFlag1,stats.miscellaneous.foulFlag1Drawn,stats.miscellaneous.foulFlag2,stats.miscellaneous.foulFlag2Drawn,stats.miscellaneous.foulPers,stats.miscellaneous.foulPersDrawn,stats.miscellaneous.foulTech,stats.miscellaneous.foulTechDrawn,stats.miscellaneous.fouls,stats.miscellaneous.foulsDrawn,stats.miscellaneous.plusMinus,stats.offense.ast,stats.offense.pts,stats.rebounds.defReb,stats.rebounds.offReb,stats.rebounds.reb,stats.standings.gamesBack,stats.standings.losses,stats.standings.winPct,stats.standings.wins,team.abbreviation,team.id
MEM,UTA,47614,2018-10-23T01:00:00.000Z,6,2,92,6,15,50,21,42.0,32,8,25.0,82,29,35.4,23,18,78.3,0,0,0,0,0,22,22,22,0,23,22,-8,18,84,42,17,59,0,1,0,0,UTA,98
UTA,HOU,47626,2018-10-25T00:00:00.000Z,5,5,89,7,18,49,24,49.0,29,10,34.5,78,34,43.6,28,22,78.6,0,0,0,0,0,21,23,21,0,21,23,11,21,100,42,20,62,0,0,1,1,UTA,98
UTA,NOP,47644,2018-10-27T23:00:00.000Z,7,5,111,7,13,56,36,64.3,32,10,31.2,88,46,52.3,37,30,81.1,0,0,0,0,0,26,32,26,0,26,32,21,32,132,40,15,55,0,0,1,1,UTA,98
UTA,DAL,47653,2018-10-28T23:00:00.000Z,6,3,104,8,18,55,32,58.2,25,10,40.0,80,42,52.5,22,19,86.4,0,0,0,0,0,27,19,27,1,30,19,9,25,113,41,9,50,0,0,1,1,UTA,98
UTA,MIN,47676,2018-11-01T00:00:00.000Z,5,8,128,9,14,66,34,51.5,30,13,43.3,96,47,49.0,30,18,60.0,0,0,0,0,0,22,28,22,0,23,28,-3,25,125,29,27,56,0,1,0,0,UTA,98
MEM,UTA,47691,2018-11-03T01:00:00.000Z,5,3,110,3,14,41,22,53.7,36,14,38.9,77,36,46.8,25,14,56.0,0,0,0,0,0,25,29,25,0,25,29,-10,21,100,34,20,54,0,1,0,0,UTA,98
UTA,DEN,47700,2018-11-04T01:00:00.000Z,7,0,103,12,12,50,27,54.0,31,6,19.4,81,33,40.7,24,16,66.7,0,0,0,0,0,21,26,21,0,23,26,-15,22,88,33,13,46,0,1,0,0,UTA,98
TOR,UTA,47715,2018-11-06T02:00:00.000Z,4,3,124,10,12,55,30,54.6,31,8,25.8,86,38,44.2,41,27,65.8,0,0,0,0,0,19,28,19,0,19,28,-13,29,111,30,26,56,0,1,0,0,UTA,98
DAL,UTA,47729,2018-11-08T02:00:00.000Z,10,4,102,12,11,52,30,57.7,37,13,35.1,89,43,48.3,26,18,69.2,0,0,0,0,0,32,27,32,1,35,27,15,31,117,31,14,46,0,0,1,1,UTA,98
BOS,UTA,47741,2018-11-10T02:30:00.000Z,3,3,115,11,8,45,22,48.9,43,17,39.5,88,39,44.3,22,20,90.9,0,0,0,0,0,20,20,20,0,22,20,0,31,115,23,5,28,0,0,1,1,UTA,98
